"","title","year","genre"
"31941","Lady in Cement",1968,"Drama"
"31942","Lady in Question, The",1940,"Comedy"
"31943","Lady in Question, The",1940,"Drama"
"31944","Lady in Red, The",1979,"Action"
"31945","Lady in Red, The",1979,"Drama"
"31946","Lady in a Cage",1964,"Drama"
"31947","Lady in a Jam",1942,"Comedy"
"31948","Lady in the Car with Glasses and a Gun, The",1970,"Drama"
"31949","Lady in the Dark",1944,"Comedy"
"31950","Lady in the Lake",1947,"Drama"
"31951","Lady of Burlesque",1943,"Comedy"
"31952","Lady of Chance, A",1928,"Comedy"
"31953","Lady of Chance, A",1928,"Drama"
"31954","Lady of Scandal, The",1930,"Comedy"
"31955","Lady of Scandal, The",1930,"Drama"
"31956","Lady of Scandal, The",1930,"Romance"
"31957","Lady of the Night",1925,"Drama"
"31958","Lady of the Tropics",1939,"Drama"
"31959","Lady of the Tropics",1939,"Romance"
"31960","Lady on a Train",1945,"Comedy"
"31961","Lady to Love, A",1930,"Drama"
"31962","Lady to Love, A",1930,"Romance"
"31963","Lady with Red Hair",1940,"Drama"
"31964","Lady with a Past",1932,"Comedy"
"31965","Lady with the Torch, The",1999,"Documentary"
"31966","Lady's Morals, A",1930,"Drama"
"31967","Lady, Play Your Mandolin!",1931,"Animation"
"31968","Lady, Play Your Mandolin!",1931,"Comedy"
"31969","Lady, Play Your Mandolin!",1931,"Short"
"31970","Ladybird Ladybird",1994,"Drama"
"31971","Ladybug Ladybug",1963,"Drama"
"31972","Ladybugs",1992,"Comedy"
"31973","Ladyhawke",1985,"Romance"
"31974","Ladykiller",1994,"Drama"
"31975","Ladykillers, The",1955,"Comedy"
"31976","Ladykillers, The",2004,"Comedy"
"31977","Ladyporn",2001,"Documentary"
"31978","Laf u srcu",1981,"Comedy"
"31979","Lafayette Escadrille",1958,"Drama"
"31980","Lafayette Escadrille",1958,"Romance"
"31981","Lag",2003,"Short"
"31982","Lagaan: Once Upon a Time in India",2001,"Drama"
"31983","Lagaan: Once Upon a Time in India",2001,"Romance"
"31984","Lagarista",2000,"Action"
"31985","Lagarista",2000,"Drama"
"31986","Lagarista",2000,"Romance"
"31987","Lager SSadis Kastrat Kommandantur",1976,"Drama"
"31988","Lagerat",1990,"Drama"
"31989","Lagodna",1986,"Animation"
"31990","Lagodna",1986,"Short"
"31991","Lagunilla, mi barrio",1981,"Comedy"
"31992","Lagunilla, mi barrio",1981,"Drama"
"31993","Lahaka, Ha-",1979,"Comedy"
"31994","Lahaka, Ha-",1979,"Drama"
"31995","Lahar",1996,"Drama"
"31996","Lahav Hatzui",1992,"Drama"
"31997","Lai wong",1991,"Action"
"31998","Lai wong",1991,"Comedy"
"31999","Laila",1958,"Drama"
"32000","Laina-aika",2000,"Drama"
"32001","Laisse aller, c'est une valse",1971,"Action"
"32002","Laisse tes mains sur mes hanches",2003,"Comedy"
"32003","Laisse tes mains sur mes hanches",2003,"Romance"
"32004","Laissez-passer",2002,"Drama"
"32005","Laissons Lucie faire!",2000,"Comedy"
"32006","Laissons Lucie faire!",2000,"Romance"
"32007","Lait de la tendresse humaine, Le",2001,"Drama"
"32008","Laitakaupungin laulu",1948,"Drama"
"32009","Lajanje na zvezde",1998,"Comedy"
"32010","Lake Placid",1999,"Action"
"32011","Lake Placid",1999,"Comedy"
"32012","Lake Placid Serenade",1944,"Romance"
"32013","Lake Titicaca",1955,"Animation"
"32014","Lake Titicaca",1955,"Comedy"
"32015","Lake Titicaca",1955,"Short"
"32016","Lakeboat",2000,"Drama"
"32017","Lakeer - Forbidden Lines",2004,"Action"
"32018","Lakeer - Forbidden Lines",2004,"Drama"
"32019","Lakeer - Forbidden Lines",2004,"Romance"
"32020","Lakeuden kutsu",2000,"Drama"
"32021","Lakki",1992,"Drama"
"32022","Lakshya",2004,"Drama"
"32023","Lakshya",2004,"Romance"
"32024","Lal Darja",1997,"Drama"
"32025","Lal Salaam",2002,"Action"
"32026","Lal Salaam",2002,"Drama"
"32027","Lalaki sa buhay ni Selya, Ang",1997,"Drama"
"32028","Lalakis, o eisagomenos",1984,"Comedy"
"32029","Lalka",1968,"Drama"
"32030","Lalka",1968,"Romance"
"32031","Lamarca",1994,"Action"
"32032","Lamarca",1994,"Drama"
"32033","Lamb",1986,"Drama"
"32034","Lamb",2002,"Short"
"32035","Lambchops",1929,"Comedy"
"32036","Lambchops",1929,"Short"
"32037","Lambert the Sheepish Lion",1951,"Animation"
"32038","Lambert the Sheepish Lion",1951,"Comedy"
"32039","Lambert the Sheepish Lion",1951,"Short"
"32040","Lambeth Walk, The",1940,"Comedy"
"32041","Lament",2002,"Drama"
"32042","Lament",2002,"Short"
"32043","Lamerica",1994,"Drama"
"32044","Lamhe",1991,"Drama"
"32045","Lamhe",1991,"Romance"
"32046","Lamma hikyit Maryam",2002,"Drama"
"32047","Lammas all paremas nurgas",1992,"Comedy"
"32048","Lammbock",2001,"Comedy"
"32049","Lamp Still Burns, The",1943,"Drama"
"32050","Lamp Still Burns, The",1943,"Romance"
"32051","Lampa",1959,"Short"
"32052","Lan feng zheng",1993,"Drama"
"32053","Lan se ai qing",2000,"Romance"
"32054","Lan yu",2001,"Drama"
"32055","Lan yu",2001,"Romance"
"32056","Lan yue",1997,"Drama"
"32057","Lana's Rain",2002,"Drama"
"32058","Lancaster, Pa., High School",1900,"Documentary"
"32059","Lancaster, Pa., High School",1900,"Short"
"32060","Lancelot du Lac",1974,"Drama"
"32061","Lancer Spy",1937,"Drama"
"32062","Lancieri neri, I",1962,"Action"
"32063","Lancieri neri, I",1962,"Drama"
"32064","Land Before Time, The",1988,"Animation"
"32065","Land Before Time, The",1988,"Drama"
"32066","Land Beyond the Sunset, The",1912,"Drama"
"32067","Land Beyond the Sunset, The",1912,"Short"
"32068","Land Girls, The",1998,"Drama"
"32069","Land Without Music",1936,"Comedy"
"32070","Land and Freedom",1995,"Drama"
"32071","Land des Schweigens und der Dunkelheit",1971,"Documentary"
"32072","Land of College Prophets, The",2005,"Action"
"32073","Land of Doom",1986,"Action"
"32074","Land of Look Behind",1982,"Documentary"
"32075","Land of Plenty",2004,"Drama"
"32076","Land of the Midnight Fun",1939,"Animation"
"32077","Land of the Midnight Fun",1939,"Comedy"
"32078","Land of the Midnight Fun",1939,"Short"
"32079","Land of the Pharaohs",1955,"Drama"
"32080","Landfall",1975,"Drama"
"32081","Landing Stripling",1962,"Animation"
"32082","Landing Stripling",1962,"Comedy"
"32083","Landing Stripling",1962,"Short"
"32084","Landlord, The",1970,"Comedy"
"32085","Landmandsliv",1965,"Comedy"
"32086","Landru",1963,"Drama"
"32087","Landsbykirken",1947,"Short"
"32088","Landscape with the Fall of Icarus",1994,"Animation"
"32089","Landscape with the Fall of Icarus",1994,"Short"
"32090","Landslide",1992,"Drama"
"32091","Landspeed",2002,"Action"
"32092","Landspeed",2002,"Drama"
"32093","Landstormens lilla argbigga",1941,"Comedy"
"32094","Landstrykere",1989,"Drama"
"32095","Landysh serebristyy",2000,"Comedy"
"32096","Landysh serebristyy",2000,"Romance"
"32097","Lang bei wei jian",1974,"Action"
"32098","Lang bei wei jian",1974,"Drama"
"32099","Lang leve de koningin",1995,"Drama"
"32100","Lange Beine - lange Finger",1966,"Comedy"
"32101","Lange nacht",1998,"Short"
"32102","Langer Gang",1992,"Drama"
"32103","Language All My Own, A",1935,"Animation"
"32104","Language All My Own, A",1935,"Short"
"32105","Lansdown",2001,"Comedy"
"32106","Lanse bayue",2000,"Drama"
"32107","Lanse bayue",2000,"Romance"
"32108","Lanse da men",2002,"Drama"
"32109","Lanse da men",2002,"Romance"
"32110","Lantana",2001,"Drama"
"32111","Lanterne magique, La",1903,"Comedy"
"32112","Lanterne magique, La",1903,"Short"
"32113","Lanton Mills",1969,"Short"
"32114","Lao hu tian ji",1978,"Action"
"32115","Lao hu tian ji",1978,"Drama"
"32116","Lao tou",1999,"Documentary"
"32117","Lap Dancer",1995,"Drama"
"32118","Lap Dancing",1995,"Drama"
"32119","Lapatossu",1937,"Comedy"
"32120","Lapin kullan kimallus",1999,"Drama"
"32121","Lapis",1966,"Short"
"32122","Laputa",1987,"Drama"
"32123","Lara Croft Tomb Raider: The Cradle of Life",2003,"Action"
"32124","Lara Croft: Tomb Raider",2001,"Action"
"32125","Laramie Project, The",2002,"Drama"
"32126","Larceny",1948,"Drama"
"32127","Larceny on the Air",1937,"Drama"
"32128","Larceny, Inc.",1942,"Comedy"
"32129","Larceny, Inc.",1942,"Drama"
"32130","Laredo",1967,"Documentary"
"32131","Laredo",1967,"Short"
"32132","Largas vacaciones del 36, Las",1976,"Drama"
"32133","Larger Than Life",1996,"Comedy"
"32134","Larger Than Life",1997,"Short"
"32135","Largo retorno",1975,"Drama"
"32136","Largo retorno",1975,"Romance"
"32137","Larry Clinton and His Orchestra",1938,"Short"
"32138","Lars from 1-10",1998,"Documentary"
"32139","Lars from 1-10",1998,"Short"
"32140","Lars i porten",1984,"Drama"
"32141","Las Vegas Hillbillys, The",1966,"Comedy"
"32142","Las Vegas Lady",1975,"Drama"
"32143","Las Vegas Serial Killer",1986,"Drama"
"32144","Las Vegas Story, The",1952,"Drama"
"32145","Las Vegas Weekend",1986,"Comedy"
"32146","Las Vegas, 500 millones",1968,"Drama"
"32147","Las que tienen que servir",1967,"Comedy"
"32148","Laser Man, The",1988,"Comedy"
"32149","Laser Mission",1990,"Action"
"32150","Laserhawk",1997,"Action"
"32151","Lash of the Penitentes",1937,"Drama"
"32152","Lash of the Penitentes",1937,"Short"
"32153","Lashou shentan",1992,"Action"
"32154","Lashou shentan",1992,"Drama"
"32155","Lasse & Geir",1976,"Drama"
"32156","Lasse-Maja",1941,"Comedy"
"32157","Lassie Come Home",1943,"Drama"
"32158","Lassie's Great Adventure",1965,"Drama"
"32159","Lassiter",1984,"Action"
"32160","Lasso",2001,"Short"
"32161","Last Action Hero",1993,"Action"
"32162","Last Action Hero",1993,"Comedy"
"32163","Last American Hero, The",1973,"Drama"
"32164","Last American Hobo, The",1967,"Documentary"
"32165","Last American Virgin, The",1982,"Comedy"
"32166","Last American Virgin, The",2000,"Comedy"
"32167","Last American Virgin, The",1982,"Drama"
"32168","Last American Virgin, The",2000,"Short"
"32169","Last Angry Man, The",1959,"Drama"
"32170","Last Attack of the Beast, The",2002,"Short"
"32171","Last Ball",2001,"Comedy"
"32172","Last Ball",2001,"Drama"
"32173","Last Best Sunday, The",1999,"Drama"
"32174","Last Big Attraction, The",1999,"Comedy"
"32175","Last Big Attraction, The",1999,"Romance"
"32176","Last Blitzkrieg, The",1959,"Drama"
"32177","Last Blow Job, The",2001,"Short"
"32178","Last Boy Scout, The",1991,"Action"
"32179","Last Boy Scout, The",1991,"Comedy"
"32180","Last Breeze of Summer",1991,"Drama"
"32181","Last Breeze of Summer",1991,"Short"
"32182","Last Buffalo, The",1990,"Short"
"32183","Last Bus Home, The",1997,"Drama"
"32184","Last Call at Maud's",1993,"Documentary"
"32185","Last Castle, The",2001,"Action"
"32186","Last Castle, The",2001,"Drama"
"32187","Last Chair",2003,"Short"
"32188","Last Chance",1999,"Drama"
"32189","Last Chance Love",1997,"Drama"
"32190","Last Chance Love",1997,"Romance"
"32191","Last Clear Chance",1959,"Documentary"
"32192","Last Clear Chance",1959,"Short"
"32193","Last Command, The",1928,"Drama"
"32194","Last Command, The",1955,"Drama"
"32195","Last Conversation",2003,"Drama"
"32196","Last Conversation",2003,"Short"
"32197","Last Crooked Mile, The",1946,"Drama"
"32198","Last Customer, The",2003,"Documentary"
"32199","Last Customer, The",2003,"Short"
"32200","Last Dance",1996,"Drama"
"32201","Last Dance",2002,"Documentary"
"32202","Last Days of Chez Nous, The",1992,"Drama"
"32203","Last Days of Disco, The",1998,"Comedy"
"32204","Last Days of Disco, The",1998,"Drama"
"32205","Last Days of Dolwyn, The",1949,"Drama"
"32206","Last Days of Frankie the Fly, The",1997,"Comedy"
"32207","Last Days of Frankie the Fly, The",1997,"Drama"
"32208","Last Days of Pompeii, The",1935,"Drama"
"32209","Last Days, The",1998,"Documentary"
"32210","Last Detail, The",1973,"Comedy"
"32211","Last Detail, The",1973,"Drama"
"32212","Last Dragon, The",1985,"Action"
"32213","Last Dragon, The",1985,"Drama"
"32214","Last Drop of Water, The",1911,"Short"
"32215","Last Embrace, The",1997,"Romance"
"32216","Last Emperor, The",1987,"Drama"
"32217","Last Escape, The",1970,"Drama"
"32218","Last Exit",2003,"Drama"
"32219","Last Exit to Brooklyn",1989,"Drama"
"32220","Last Fight, The",1983,"Drama"
"32221","Last Flight, The",1931,"Drama"
"32222","Last Foxtrot in Burbank",1973,"Comedy"
"32223","Last Frontier, The",2002,"Drama"
"32224","Last Frontier, The",2002,"Short"
"32225","Last Full Measure, The",2004,"Drama"
"32226","Last Full Measure, The",2004,"Short"
"32227","Last Gangster, The",1937,"Drama"
"32228","Last Gentleman, The",1934,"Comedy"
"32229","Last Good Time, The",1994,"Drama"
"32230","Last Good War, The",1999,"Short"
"32231","Last Goodbye",2004,"Drama"
"32232","Last Goodbye",2004,"Romance"
"32233","Last Great Ride, The",1999,"Comedy"
"32234","Last Great Wilderness, The",2002,"Comedy"
"32235","Last Great Wilderness, The",2002,"Drama"
"32236","Last Grenade, The",1970,"Drama"
"32237","Last Gun, The",1959,"Short"
"32238","Last Gunshot, The",2001,"Short"
"32239","Last Holiday",1950,"Comedy"
"32240","Last Holiday",1950,"Drama"
"32241","Last Hour, The",1991,"Action"
"32242","Last Hungry Cat, The",1961,"Animation"
"32243","Last Hungry Cat, The",1961,"Comedy"
"32244","Last Hungry Cat, The",1961,"Short"
"32245","Last Hurrah, The",1958,"Drama"
"32246","Last Installment, The",1945,"Drama"
"32247","Last Installment, The",1945,"Short"
"32248","Last Island, The",1990,"Drama"
"32249","Last Journey, The",1936,"Drama"
"32250","Last Just Man, The",2002,"Documentary"
"32251","Last Klezmer: Leopold Kozlowski, His Life and Music, The",1994,"Documentary"
"32252","Last Late Night, The",1999,"Comedy"
"32253","Last Leaf, The",1993,"Short"
"32254","Last Letter, The",2004,"Drama"
"32255","Last Man Alive, The",1971,"Documentary"
"32256","Last Man Alive, The",1971,"Short"
"32257","Last Man Running",2003,"Drama"
"32258","Last Man Standing",1996,"Action"
"32259","Last Man Standing",1996,"Drama"
"32260","Last Man on Earth, The",1964,"Drama"
"32261","Last Man, The",2000,"Action"
"32262","Last Man, The",2000,"Comedy"
"32263","Last Married Couple in America, The",1980,"Comedy"
"32264","Last Marshal, The",1999,"Action"
"32265","Last Mile, The",1932,"Drama"
"32266","Last Mile, The",1959,"Drama"
"32267","Last Minute",2004,"Drama"
"32268","Last Minute, The",2001,"Drama"
"32269","Last Movie, The",1971,"Drama"
"32270","Last Night at the Alamo",1984,"Drama"
"32271","Last Orders",2001,"Drama"
"32272","Last Page, The",1952,"Drama"
"32273","Last Party 2000",2001,"Documentary"
"32274","Last Party, The",1993,"Documentary"
"32275","Last Patrol, The",2000,"Action"
"32276","Last Patrol, The",2000,"Drama"
"32277","Last Picture Show, The",1971,"Drama"
"32278","Last Porno Flick, The",1974,"Comedy"
"32279","Last Post, The",2001,"Short"
"32280","Last Producer, The",2000,"Drama"
"32281","Last Prom, The",1980,"Drama"
"32282","Last Prom, The",1980,"Short"
"32283","Last Race, The",2002,"Action"
"32284","Last Race, The",2002,"Short"
"32285","Last Real Cowboys, The",2000,"Comedy"
"32286","Last Real Cowboys, The",2000,"Short"
"32287","Last Remake of Beau Geste, The",1977,"Comedy"
"32288","Last Resort",2000,"Drama"
"32289","Last Resort, The",1997,"Action"
"32290","Last Reunion, The",1980,"Action"
"32291","Last Ride",2001,"Action"
"32292","Last Ride",2001,"Comedy"
"32293","Last Riders, The",1991,"Action"
"32294","Last Riders, The",1991,"Drama"
"32295","Last Rites",1998,"Drama"
"32296","Last Road, The",1997,"Drama"
"32297","Last Roundup, The",1943,"Animation"
"32298","Last Roundup, The",1943,"Comedy"
"32299","Last Roundup, The",1943,"Short"
"32300","Last Run",2001,"Action"
"32301","Last Run, The",1971,"Action"
"32302","Last Run, The",2004,"Comedy"
"32303","Last Run, The",1971,"Drama"
"32304","Last Run, The",2004,"Drama"
"32305","Last Rung On the Ladder, The",1987,"Drama"
"32306","Last Rung On the Ladder, The",1987,"Short"
"32307","Last Samurai, The",2003,"Action"
"32308","Last Samurai, The",2003,"Drama"
"32309","Last Scene",2002,"Comedy"
"32310","Last Scene",2002,"Drama"
"32311","Last Seduction II, The",1999,"Romance"
"32312","Last Seduction, The",1994,"Drama"
"32313","Last September, The",1999,"Drama"
"32314","Last Shot, The",2004,"Comedy"
"32315","Last Soviet Movie, The",2003,"Action"
"32316","Last Soviet Movie, The",2003,"Comedy"
"32317","Last Stand",2000,"Action"
"32318","Last Stand",2003,"Drama"
"32319","Last Stand",2003,"Short"
"32320","Last Stand at Lang Mei",1990,"Action"
"32321","Last Starfighter, The",1984,"Action"
"32322","Last Starfighter, The",1984,"Comedy"
"32323","Last Summer",1969,"Drama"
"32324","Last Summer in the Hamptons",1995,"Comedy"
"32325","Last Summer in the Hamptons",1995,"Drama"
"32326","Last Summer, The",2004,"Drama"
"32327","Last Supper, The",1995,"Comedy"
"32328","Last Supper, The",1994,"Drama"
"32329","Last Supper, The",1995,"Drama"
"32330","Last Tattoo, The",1994,"Drama"
"32331","Last Temptation of Christ, The",1988,"Drama"
"32332","Last Time I Committed Suicide, The",1997,"Drama"
"32333","Last Time I Saw Archie, The",1961,"Comedy"
"32334","Last Time I Saw Paris, The",1954,"Drama"
"32335","Last Time I Saw Paris, The",1954,"Romance"
"32336","Last Time, The",2002,"Short"
"32337","Last Train from Gun Hill",1959,"Drama"
"32338","Last Train from Madrid, The",1937,"Drama"
"32339","Last Tycoon, The",1976,"Drama"
"32340","Last Tycoon, The",1976,"Romance"
"32341","Last Tzaddik, The",1998,"Short"
"32342","Last Unicorn, The",1982,"Animation"
"32343","Last Victory, The",2004,"Documentary"
"32344","Last Voyage, The",1960,"Drama"
"32345","Last Waltz, The",1978,"Documentary"
"32346","Last Wedding",2001,"Comedy"
"32347","Last Wedding",2001,"Drama"
"32348","Last Winter, The",1984,"Drama"
"32349","Last Winter, The",1990,"Drama"
"32350","Last Word",2002,"Drama"
"32351","Last Word",2002,"Short"
"32352","Last Word, The",1995,"Drama"
"32353","Last Year, The",2002,"Drama"
"32354","Last Yellow, The",1999,"Comedy"
"32355","Last of England, The",1988,"Drama"
"32356","Last of Mrs. Cheyney, The",1929,"Comedy"
"32357","Last of Mrs. Cheyney, The",1937,"Comedy"
"32358","Last of Mrs. Cheyney, The",1929,"Drama"
"32359","Last of Mrs. Cheyney, The",1937,"Drama"
"32360","Last of the Blue Devils, The",1979,"Documentary"
"32361","Last of the Cowboys, The",1977,"Comedy"
"32362","Last of the Finest, The",1990,"Action"
"32363","Last of the Finest, The",1990,"Drama"
"32364","Last of the High Kings, The",1996,"Comedy"
"32365","Last of the High Kings, The",1996,"Drama"
"32366","Last of the Knucklemen, The",1979,"Drama"
"32367","Last of the Mobile Hot Shots",1970,"Drama"
"32368","Last of the Mohicans, The",1932,"Action"
"32369","Last of the Mohicans, The",1936,"Drama"
"32370","Last of the Mohicans, The",1992,"Drama"
"32371","Last of the Mohicans, The",1992,"Romance"
"32372","Last of the Pagans",1935,"Drama"
"32373","Last of the Pagans",1935,"Romance"
"32374","Last of the Red Hot Lovers",1972,"Comedy"
"32375","Last of the Secret Agents?, The",1966,"Comedy"
"32376","Last to Surrender",1998,"Action"
"32377","Lastikman",2003,"Action"
"32378","Lastikman",2003,"Comedy"
"32379","Lat sau wui cheun",2000,"Comedy"
"32380","Lata dwudzieste, lata trzydzieste",1983,"Comedy"
"32381","Lata dwudzieste, lata trzydzieste",1983,"Romance"
"32382","Latajace machiny kontra pan Samochodzik",1991,"Comedy"
"32383","Latchkey",2004,"Drama"
"32384","Latchkey",2004,"Short"
"32385","Latcho Drom",1993,"Documentary"
"32386","Late Bloomer",2004,"Short"
"32387","Late Bloomers",1996,"Comedy"
"32388","Late Breaking News",2004,"Documentary"
"32389","Late Edwina Black, The",1951,"Drama"
"32390","Late Flowering Love",1980,"Drama"
"32391","Late Flowering Love",1980,"Short"
"32392","Late George Apley, The",1947,"Comedy"
"32393","Late Great Planet Earth, The",1979,"Documentary"
"32394","Late Night Shopping",2001,"Comedy"
"32395","Late One Night",2001,"Drama"
"32396","Late One Night",2001,"Short"
"32397","Late Show",1999,"Comedy"
"32398","Late Show, The",1977,"Comedy"
"32399","Late Show, The",1977,"Drama"
"32400","Late Summer",2001,"Drama"
"32401","Late Summer",2001,"Short"
"32402","Late Veracity",2002,"Drama"
"32403","Late Veracity",2002,"Short"
"32404","Late Watch",2004,"Comedy"
"32405","Laterna ftoheia kai garyfallo",1957,"Comedy"
"32406","Latin Boys Go to Hell",1997,"Comedy"
"32407","Latin Boys Go to Hell",1997,"Drama"
"32408","Latin Boys Go to Hell",1997,"Romance"
"32409","Latin Lovers",1953,"Comedy"
"32410","Latino Bar",1991,"Drama"
"32411","Latter Days",2003,"Comedy"
"32412","Latter Days",2003,"Drama"
"32413","Latter Days",2003,"Romance"
"32414","Latter-Day Saint Leaders: Past and Present",1948,"Documentary"
"32415","Latter-Day Saint Leaders: Past and Present",1948,"Short"
"32416","Lau man bye biu",2000,"Comedy"
"32417","Lau sing yue",1999,"Comedy"
"32418","Lau sing yue",1999,"Drama"
"32419","Laud Weiner",2001,"Comedy"
"32420","Laud Weiner",2001,"Short"
"32421","Lauderdale",1989,"Comedy"
"32422","Lauf der Dinge, Der",1992,"Animation"
"32423","Lauf der Dinge, Der",1987,"Documentary"
"32424","Lauf der Dinge, Der",1987,"Short"
"32425","Lauf der Dinge, Der",1992,"Short"
"32426","Laugh and Get Rich",1931,"Comedy"
"32427","Laugh, Clown, Laugh",1928,"Drama"
